CUSTID,MONTH,YEAR,BUSINESS,NSV
21515,3,2014,ICECREAM,47780
21515,8,2014,CHOCOLATES,520
21515,9,2014,CHOCOLATES,40767
21516,6,2014,CHOCOLATES,2908
21517,1,2014,ICECREAM,16872
21517,2,2014,CHOCOLATES,28735
21517,3,2014,CHOCOLATES,5448
21518,6,2014,CHOCOLATES,31441
21518,11,2014,ICECREAM,38527
21518,12,2014,ICECREAM,55368
21519,2,2014,ICECREAM,23863
21519,4,2014,CHOCOLATES,4629
21519,6,2014,ICECREAM,39837
21519,12,2014,CAKES,31572
21519,12,2014,CAKES,30089
21520,6,2014,CHOCOLATES,25601
21520,7,2014,CAKES,21239
21521,5,2014,ICECREAM,11523
21521,8,2014,CAKES,6296
21521,12,2014,ICECREAM,1377
21521,12,2014,CAKES,5803
21522,6,2014,CAKES,59516
21522,12,2014,CAKES,29916
21523,5,2014,ICECREAM,479
21523,7,2014,CHOCOLATES,48636
21524,1,2014,CAKES,46528
21524,1,2014,CHOCOLATES,25044
21524,6,2014,CAKES,18292
21524,6,2014,CHOCOLATES,31742
21525,1,2014,ICECREAM,35500
21525,6,2014,ICECREAM,29018
21525,11,2014,CHOCOLATES,10614
21526,3,2014,CAKES,36448
21526,9,2014,CHOCOLATES,38912
21527,7,2014,CHOCOLATES,49976
21528,4,2014,CHOCOLATES,5896
21528,9,2014,CHOCOLATES,3307
21530,6,2014,CAKES,64138
21530,7,2014,CAKES,1500
21530,7,2014,CHOCOLATES,48396
21530,10,2014,CHOCOLATES,18763
21531,8,2014,CHOCOLATES,1705
21531,9,2014,ICECREAM,5485
21531,10,2014,ICECREAM,4593
21532,2,2014,CAKES,2970
21532,11,2014,ICECREAM,23981
21533,4,2014,CAKES,18000
21534,7,2014,ICECREAM,8781
21534,7,2014,CHOCOLATES,8635
21534,11,2014,CAKES,16821
21535,1,2014,CHOCOLATES,4871
21535,4,2014,CAKES,5723
21535,7,2014,CHOCOLATES,50432
21536,3,2014,CAKES,12545
21536,4,2014,ICECREAM,37603
21536,7,2014,CHOCOLATES,17668
21536,8,2014,CHOCOLATES,1771
21536,9,2014,CHOCOLATES,22934
21536,11,2014,CHOCOLATES,36519
21536,12,2014,ICECREAM,24869
21536,12,2014,CHOCOLATES,20323
21537,3,2014,CAKES,5443
21537,6,2014,CAKES,25676
21537,9,2014,CHOCOLATES,22382
21538,12,2014,ICECREAM,23067
21539,6,2014,CAKES,43086
21539,6,2014,CHOCOLATES,18250
21539,8,2014,CAKES,16109
21539,9,2014,CAKES,19262
21539,10,2014,CHOCOLATES,30785
21539,10,2014,CHOCOLATES,28798
21539,12,2014,CHOCOLATES,27432
21540,2,2014,CAKES,59
21540,2,2014,CAKES,8650
21540,8,2014,CHOCOLATES,19526
21541,1,2014,ICECREAM,22719
21542,1,2014,ICECREAM,4691
21542,2,2014,CAKES,14539
21542,4,2014,CHOCOLATES,4292
21542,8,2014,CHOCOLATES,58364
21542,8,2014,CAKES,21304
21542,9,2014,CAKES,20783
21543,5,2014,CHOCOLATES,35734
21543,7,2014,CAKES,25518
21543,11,2014,CAKES,27225
21544,1,2014,CAKES,21394
21544,3,2014,CAKES,5529
21544,6,2014,ICECREAM,31519
21544,7,2014,CHOCOLATES,7985
21544,8,2014,CHOCOLATES,627
21544,9,2014,CHOCOLATES,2529
21545,6,2014,CAKES,39081
21545,12,2014,CHOCOLATES,79
21546,1,2014,CHOCOLATES,46994
21546,1,2014,CAKES,57788
21546,5,2014,CHOCOLATES,38747
21546,6,2014,CAKES,8566
21546,9,2014,CHOCOLATES,25666
21546,9,2014,CHOCOLATES,29450
21546,12,2014,CAKES,28134
21547,12,2014,CHOCOLATES,17868
21547,12,2014,CHOCOLATES,10012
21548,5,2014,CHOCOLATES,1361
21548,6,2014,ICECREAM,25993
21548,9,2014,CHOCOLATES,61287
21550,3,2014,CAKES,680
21551,2,2014,ICECREAM,9782
21551,3,2014,ICECREAM,16515
21551,8,2014,CHOCOLATES,12162
21552,3,2014,ICECREAM,18740
21552,3,2014,CHOCOLATES,29872
21552,10,2014,CAKES,3815
21553,5,2014,ICECREAM,11149
21553,6,2014,ICECREAM,22717
21553,7,2014,ICECREAM,2308
21553,12,2014,CHOCOLATES,13106
21554,5,2014,CAKES,36917
21554,11,2014,ICECREAM,33908
21556,7,2014,CAKES,7124
21556,8,2014,ICECREAM,12824
21556,12,2014,CHOCOLATES,12106
21557,3,2014,CAKES,7576
21557,7,2014,CAKES,31141
21558,6,2014,CAKES,43790
21558,6,2014,CAKES,17645
21558,6,2014,CHOCOLATES,11782
21558,10,2014,ICECREAM,54318
21558,11,2014,CAKES,9887
21558,11,2014,CAKES,4674
21560,2,2014,CHOCOLATES,43522
21560,3,2014,CHOCOLATES,24341
21560,7,2014,CHOCOLATES,21770
21561,1,2014,CHOCOLATES,13574
21561,2,2014,CHOCOLATES,9676
21561,3,2014,CAKES,928
21561,4,2014,CHOCOLATES,10441
21561,7,2014,CAKES,16056
21561,9,2014,CHOCOLATES,8195
21561,10,2014,CHOCOLATES,1737
21561,11,2014,CAKES,491
21562,5,2014,CAKES,8066
21563,8,2014,CAKES,55258
21563,11,2014,CAKES,19801
21564,5,2014,CHOCOLATES,16149
21564,7,2014,CHOCOLATES,15086
21564,10,2014,ICECREAM,11473
21564,11,2014,CAKES,13825
21565,4,2014,CAKES,6013
21566,3,2014,ICECREAM,58020
21567,1,2014,ICECREAM,39791
21567,9,2014,CHOCOLATES,11496
21568,4,2014,ICECREAM,19011
21568,5,2014,CHOCOLATES,4442
21569,6,2014,CAKES,22764
21569,10,2014,CAKES,13820
21570,4,2014,ICECREAM,11724
21570,6,2014,CAKES,2099
21570,8,2014,CHOCOLATES,3147
21571,5,2014,CHOCOLATES,3760
21571,12,2014,CAKES,21199
21572,9,2014,CHOCOLATES,36493
21573,7,2014,ICECREAM,7426
21573,8,2014,CHOCOLATES,16736
21574,4,2014,CHOCOLATES,7572
21574,6,2014,CHOCOLATES,30129
21574,7,2014,ICECREAM,24464
21575,4,2014,CAKES,39569
21575,5,2014,CAKES,58629
21575,6,2014,CAKES,31424
21576,1,2014,CAKES,14229
21577,5,2014,ICECREAM,10225
21577,10,2014,CAKES,9562
21578,2,2014,CHOCOLATES,4493
21578,3,2014,CHOCOLATES,19203
21578,5,2014,ICECREAM,483
21578,11,2014,CAKES,3319
21578,12,2014,CAKES,38228
21579,1,2014,CHOCOLATES,17622
21579,11,2014,ICECREAM,29530
21579,11,2014,CHOCOLATES,24913
21579,12,2014,CHOCOLATES,17833
21580,10,2014,CAKES,672
21580,10,2014,CHOCOLATES,5354
21580,11,2014,CHOCOLATES,53382
21581,7,2014,ICECREAM,4380
21581,7,2014,ICECREAM,19940
21582,3,2014,CAKES,51901
21582,12,2014,CHOCOLATES,29917
21583,7,2014,CHOCOLATES,26118
21583,10,2014,CAKES,28488
21583,11,2014,CHOCOLATES,2686
21584,8,2014,CHOCOLATES,35057
21584,10,2014,CAKES,317
21584,12,2014,CHOCOLATES,25271
21585,2,2014,CAKES,33768
21585,11,2014,CHOCOLATES,33220
21586,4,2014,ICECREAM,21504
21586,4,2014,CAKES,11915
21586,8,2014,CAKES,18948
21586,10,2014,CAKES,11829
21587,6,2014,CAKES,1654
21587,8,2014,ICECREAM,38976
21587,10,2014,CHOCOLATES,2192
21589,8,2014,CHOCOLATES,49857
21590,4,2014,CAKES,64883
21590,5,2014,ICECREAM,35284
21590,12,2014,CAKES,4236
21592,1,2014,CAKES,61799
21592,7,2014,CHOCOLATES,1902
21592,9,2014,ICECREAM,28599
21592,11,2014,CHOCOLATES,6493
21593,9,2014,CAKES,6995
21593,11,2014,CHOCOLATES,4258
21594,11,2014,ICECREAM,9691
21595,1,2014,CAKES,6577
21595,4,2014,CHOCOLATES,23569
21595,5,2014,CHOCOLATES,29376
21595,7,2014,ICECREAM,5018
21596,1,2014,CAKES,23077
21596,3,2014,CAKES,28989
21596,4,2014,CAKES,10343
21596,6,2014,CAKES,5114
21597,3,2014,CHOCOLATES,17242
21597,6,2014,CAKES,27779
21597,8,2014,CHOCOLATES,31886
21598,12,2014,CHOCOLATES,19595
21599,7,2014,CAKES,996
21599,9,2014,CHOCOLATES,8571
21599,11,2014,CHOCOLATES,9184
21600,5,2014,CHOCOLATES,40187
21600,7,2014,CHOCOLATES,18747
21600,8,2014,CAKES,2550
21601,1,2014,CHOCOLATES,363
21601,10,2014,CAKES,12824
21602,3,2014,CAKES,20235
21602,5,2014,CHOCOLATES,37917
21602,6,2014,CHOCOLATES,7344
21603,4,2014,CHOCOLATES,7679
21603,9,2014,ICECREAM,3405
21603,12,2014,CAKES,37814
21604,12,2014,CHOCOLATES,18577
21605,2,2014,CHOCOLATES,22487
21605,6,2014,CAKES,8244
21605,8,2014,CHOCOLATES,16598
21607,1,2014,ICECREAM,55144
21607,2,2014,CHOCOLATES,16238
21607,6,2014,ICECREAM,9624
21608,2,2014,ICECREAM,21412
21608,6,2014,ICECREAM,22940
21609,3,2014,CAKES,2760
21609,4,2014,CAKES,5554
21609,8,2014,CHOCOLATES,11909
21610,1,2014,CHOCOLATES,49231
21610,2,2014,CHOCOLATES,27989
21611,1,2014,CAKES,9232
21611,3,2014,CAKES,3835
21611,8,2014,ICECREAM,9103
21611,9,2014,CAKES,16709
21612,2,2014,CHOCOLATES,11953
21612,3,2014,CHOCOLATES,2466
21613,5,2014,CAKES,3234
21613,10,2014,CHOCOLATES,34632
21614,10,2014,ICECREAM,49286
21615,3,2014,CAKES,1011
21615,5,2014,CHOCOLATES,32350
21616,5,2014,ICECREAM,16265
21616,7,2014,CHOCOLATES,50481
21617,1,2014,CAKES,27338
21617,4,2014,ICECREAM,4248
21617,4,2014,ICECREAM,14930
21618,6,2014,CAKES,8320
21618,11,2014,CHOCOLATES,400
21619,1,2014,CHOCOLATES,32157
21619,4,2014,CAKES,10860
21619,6,2014,CAKES,47931
21619,12,2014,CHOCOLATES,2770
21620,12,2014,CHOCOLATES,21881
21621,1,2014,ICECREAM,37261
21621,2,2014,CAKES,43078
21621,4,2014,ICECREAM,12327
21621,4,2014,CAKES,39957
21622,1,2014,CHOCOLATES,13401
21622,4,2014,CAKES,25836
21622,5,2014,CHOCOLATES,10304
21623,3,2014,CHOCOLATES,42737
21623,10,2014,CAKES,8601
21624,3,2014,CHOCOLATES,19603
21624,7,2014,CHOCOLATES,38622
21624,8,2014,ICECREAM,12297
21624,8,2014,CHOCOLATES,7490
21625,3,2014,CHOCOLATES,18427
21625,5,2014,CAKES,28443
21625,8,2014,ICECREAM,792
21627,3,2014,CHOCOLATES,13286
21627,8,2014,CAKES,18821
21627,12,2014,CHOCOLATES,1871
21628,11,2014,ICECREAM,21475
21628,12,2014,ICECREAM,7664
21629,7,2014,CHOCOLATES,34223
21629,9,2014,CAKES,10460
21629,10,2014,ICECREAM,3436
21630,3,2014,ICECREAM,47497
21630,3,2014,CAKES,32689
21631,9,2014,CHOCOLATES,11300
21631,10,2014,CAKES,8391
21631,11,2014,ICECREAM,28370
21632,7,2014,ICECREAM,8706
21632,7,2014,CAKES,7445
21632,8,2014,CHOCOLATES,9112
21633,3,2014,CAKES,51131
21633,7,2014,ICECREAM,61659
21634,10,2014,CHOCOLATES,12858
21636,10,2014,ICECREAM,4382
21636,10,2014,CHOCOLATES,12083
21637,4,2014,CAKES,36794
21638,3,2014,CHOCOLATES,12801
21638,4,2014,CHOCOLATES,17439
21638,6,2014,CAKES,5484
21639,2,2014,CHOCOLATES,5493
21639,3,2014,CAKES,27828
21639,4,2014,CAKES,655
21639,5,2014,CHOCOLATES,22700
21639,7,2014,CHOCOLATES,49049
21640,1,2014,CAKES,22485
21640,2,2014,CAKES,29295
21640,3,2014,CAKES,3455
21641,9,2014,CHOCOLATES,38756
21641,12,2014,CHOCOLATES,42015
21642,3,2014,ICECREAM,23215
21642,8,2014,CHOCOLATES,7810
21642,9,2014,CAKES,20385
21643,9,2014,CAKES,44268
21643,10,2014,ICECREAM,7101
21644,11,2014,CHOCOLATES,40944
21646,7,2014,CHOCOLATES,39942
21647,9,2014,CAKES,10059
21648,1,2014,ICECREAM,4393
21648,1,2014,CHOCOLATES,7690
21648,5,2014,CHOCOLATES,41160
21648,6,2014,ICECREAM,20023
21648,9,2014,CHOCOLATES,1333
21649,3,2014,CAKES,6595
21650,11,2014,CHOCOLATES,13545
21651,4,2014,CAKES,33127
21651,4,2014,CHOCOLATES,22561
21651,5,2014,ICECREAM,54042
21651,6,2014,CHOCOLATES,15227
21651,7,2014,CHOCOLATES,57044
21651,11,2014,CAKES,38237
21653,9,2014,CHOCOLATES,21104
21653,9,2014,CHOCOLATES,18942
21653,12,2014,CHOCOLATES,5134
21654,9,2014,CHOCOLATES,49500
21655,3,2014,CAKES,22376
21655,4,2014,CHOCOLATES,21042
21655,7,2014,CHOCOLATES,64428
21656,10,2014,CHOCOLATES,45192
21656,12,2014,CHOCOLATES,5367
21657,2,2014,CAKES,13034
21657,9,2014,CAKES,44724
21658,7,2014,CAKES,16575
21658,8,2014,CAKES,51365
21659,4,2014,CAKES,19674
21659,6,2014,CAKES,24782
21660,9,2014,CHOCOLATES,54070
21661,3,2014,ICECREAM,60284
21661,5,2014,CHOCOLATES,36345
21661,6,2014,CHOCOLATES,17100
21662,4,2014,CAKES,17648
21662,11,2014,CAKES,21867
21663,9,2014,CHOCOLATES,24683
21664,8,2014,ICECREAM,11190
21665,1,2014,CAKES,19811
21665,4,2014,CHOCOLATES,7832
21666,1,2014,CAKES,12904
21666,3,2014,CHOCOLATES,22744
21666,6,2014,CHOCOLATES,6086
21666,7,2014,CAKES,5862
21666,7,2014,CAKES,8988
21668,8,2014,CHOCOLATES,13356
21668,9,2014,CAKES,44058
21668,12,2014,CHOCOLATES,761
21669,3,2014,CHOCOLATES,11432
21669,5,2014,CAKES,18037
21669,12,2014,CAKES,17351
21670,3,2014,ICECREAM,3626
21670,5,2014,ICECREAM,8063
21670,9,2014,CAKES,13463
21670,10,2014,CAKES,5516
21670,11,2014,ICECREAM,6152
21671,6,2014,CHOCOLATES,60507
21671,7,2014,CHOCOLATES,11722
21671,7,2014,CHOCOLATES,10818
21671,8,2014,CAKES,30561
21672,1,2014,CAKES,736
21672,6,2014,CAKES,26164
21672,10,2014,CAKES,40418
21672,12,2014,CHOCOLATES,25492
21673,4,2014,ICECREAM,9425
21673,4,2014,CHOCOLATES,9060
21673,10,2014,CAKES,4359
21673,12,2014,CAKES,6286
21674,4,2014,ICECREAM,3913
21674,6,2014,CHOCOLATES,15234
21674,7,2014,CAKES,13459
21674,8,2014,CAKES,14279
21674,12,2014,CHOCOLATES,36941
21674,12,2014,CAKES,32203
21676,2,2014,CAKES,13380
21676,5,2014,CHOCOLATES,1932
21676,6,2014,CAKES,15194
21677,3,2014,CAKES,37413
21677,7,2014,CHOCOLATES,25889
21677,10,2014,CHOCOLATES,23227
21678,3,2014,CAKES,9665
21678,9,2014,CHOCOLATES,7015
21679,1,2014,CAKES,5394
21679,5,2014,CAKES,14605
21679,12,2014,CHOCOLATES,19545
21680,5,2014,CHOCOLATES,7883
21680,10,2014,ICECREAM,952
21681,1,2014,CAKES,46196
21681,2,2014,CAKES,6162
21681,6,2014,CHOCOLATES,22684
21681,7,2014,CHOCOLATES,26399
21681,10,2014,ICECREAM,29396
21682,3,2014,CAKES,8220
21682,11,2014,CAKES,5256
21683,10,2014,ICECREAM,3661
21684,1,2014,CHOCOLATES,12223
21685,2,2014,CHOCOLATES,15876
21685,4,2014,CHOCOLATES,13967
21685,7,2014,CHOCOLATES,19804
21685,11,2014,ICECREAM,24229
21685,11,2014,ICECREAM,19796
21685,11,2014,CAKES,52882
21686,3,2014,CAKES,51246
21686,8,2014,CHOCOLATES,12094
21686,12,2014,CAKES,7868
21687,5,2014,ICECREAM,15227
21687,10,2014,CHOCOLATES,36392
21687,11,2014,ICECREAM,8493
21688,1,2014,CAKES,4883
21688,3,2014,ICECREAM,8251
21688,12,2014,ICECREAM,14142
21689,8,2014,CAKES,45006
21689,8,2014,CHOCOLATES,537
21689,11,2014,CAKES,9378
21690,6,2014,CHOCOLATES,15362
21690,7,2014,CHOCOLATES,26395
21690,8,2014,CHOCOLATES,19142
21691,2,2014,CHOCOLATES,806
21691,3,2014,CHOCOLATES,11134
21691,8,2014,CHOCOLATES,29149
21691,9,2014,CAKES,2844
21692,9,2014,CHOCOLATES,17064
21693,3,2014,CAKES,21852
21693,6,2014,CAKES,21592
21693,7,2014,CHOCOLATES,29780
21693,7,2014,CAKES,24342
21693,8,2014,CAKES,33949
21694,6,2014,CAKES,37187
21695,1,2014,CHOCOLATES,15011
21695,5,2014,CHOCOLATES,4441
21695,11,2014,CHOCOLATES,54
21695,12,2014,CHOCOLATES,35963
21696,9,2014,ICECREAM,10280
21697,2,2014,ICECREAM,857
21697,6,2014,CHOCOLATES,11009
21697,10,2014,ICECREAM,26130
21697,10,2014,CAKES,35035
21698,6,2014,CHOCOLATES,15181
21698,10,2014,CHOCOLATES,1565
21699,3,2014,CHOCOLATES,17994
21700,3,2014,ICECREAM,39569
21700,3,2014,CAKES,7814
21700,11,2014,CHOCOLATES,27950
21701,4,2014,ICECREAM,18649
21702,4,2014,ICECREAM,527
21702,7,2014,CAKES,20369
21703,2,2014,CAKES,26517
21704,1,2014,CHOCOLATES,11770
21704,1,2014,CHOCOLATES,6595
21704,3,2014,CHOCOLATES,19814
21704,11,2014,CHOCOLATES,7298
21705,3,2014,ICECREAM,9062
21705,4,2014,ICECREAM,4468
21705,7,2014,CAKES,10528
21705,8,2014,CHOCOLATES,2848
21705,8,2014,CHOCOLATES,2355
21705,8,2014,CHOCOLATES,32999
21705,8,2014,CHOCOLATES,16832
21705,10,2014,CHOCOLATES,23047
21706,4,2014,CHOCOLATES,60760
21706,4,2014,CAKES,15545
21706,5,2014,ICECREAM,7822
21706,5,2014,CAKES,8017
21706,6,2014,CAKES,20341
21706,8,2014,CHOCOLATES,38900
21707,6,2014,ICECREAM,47727
21707,6,2014,CHOCOLATES,21309
21707,6,2014,CHOCOLATES,30123
21708,5,2014,CAKES,4543
21708,12,2014,CHOCOLATES,17136
21709,1,2014,CHOCOLATES,7227
21709,2,2014,CHOCOLATES,24275
21710,2,2014,CAKES,8024
21710,4,2014,CHOCOLATES,15651
21710,12,2014,CHOCOLATES,8255
21710,12,2014,CAKES,36782
21711,3,2014,CAKES,778
21711,4,2014,CAKES,21444
21711,6,2014,CAKES,49121
21711,7,2014,CHOCOLATES,7884
21712,11,2014,ICECREAM,24763
21713,11,2014,CHOCOLATES,32835
21714,2,2014,CHOCOLATES,40956
21714,2,2014,CHOCOLATES,18445
21714,5,2014,CHOCOLATES,22863
21714,6,2014,CAKES,6972
21714,7,2014,CAKES,2125
21715,5,2014,CHOCOLATES,9073
21715,7,2014,ICECREAM,10698
21716,3,2014,CHOCOLATES,35832
21716,3,2014,CAKES,10957
21716,7,2014,ICECREAM,53503
21716,8,2014,CHOCOLATES,48454
21717,7,2014,ICECREAM,65320
21717,7,2014,CAKES,4936
21717,9,2014,CHOCOLATES,11527
21718,7,2014,ICECREAM,7883
21718,9,2014,CHOCOLATES,488
21718,11,2014,CHOCOLATES,8502
21718,12,2014,CAKES,13068
21719,6,2014,CAKES,11924
21719,7,2014,ICECREAM,22330
21719,8,2014,CAKES,12612
21720,6,2014,CAKES,45894
21720,7,2014,CAKES,7028
21720,8,2014,CHOCOLATES,13150
21720,9,2014,ICECREAM,9895
21721,3,2014,ICECREAM,27225
21721,7,2014,CAKES,12263
21722,2,2014,CAKES,232
21722,4,2014,CHOCOLATES,2789
21722,9,2014,CHOCOLATES,24765
21724,2,2014,CHOCOLATES,6712
21724,3,2014,CHOCOLATES,3682
21724,7,2014,CAKES,24371
21725,12,2014,ICECREAM,17247
21726,1,2014,CHOCOLATES,26326
21726,2,2014,ICECREAM,34508
21727,4,2014,CHOCOLATES,7198
21727,5,2014,CHOCOLATES,4984
21727,7,2014,CHOCOLATES,14339
21727,8,2014,CAKES,13264
21727,10,2014,CAKES,8346
21727,11,2014,CHOCOLATES,38432
21728,2,2014,CAKES,26838
21728,5,2014,CAKES,12170
21728,6,2014,CHOCOLATES,21186
21729,2,2014,CHOCOLATES,6064
21729,5,2014,CHOCOLATES,5486
21730,4,2014,CAKES,38357
21730,5,2014,CHOCOLATES,26708
21730,8,2014,CAKES,54207
21731,1,2014,CAKES,11619
21731,7,2014,ICECREAM,22514
21732,1,2014,CAKES,13918
21732,2,2014,CAKES,22855
21732,6,2014,CHOCOLATES,244
21732,11,2014,CAKES,5460
21733,1,2014,CAKES,3756
21733,7,2014,CAKES,12809
21733,8,2014,CAKES,38079
21733,10,2014,CHOCOLATES,29378
21734,1,2014,CAKES,13032
21734,2,2014,CHOCOLATES,19612
21734,10,2014,CAKES,30206
21735,1,2014,CAKES,23620
21735,3,2014,ICECREAM,6755
21735,3,2014,CAKES,39884
21735,8,2014,CHOCOLATES,21477
21735,10,2014,CHOCOLATES,251
21735,12,2014,ICECREAM,37306
21736,2,2014,CAKES,12419
21736,9,2014,ICECREAM,7630
21737,3,2014,CAKES,18685
21737,3,2014,CAKES,7390
21737,4,2014,CAKES,22309
21737,6,2014,CAKES,35231
21737,8,2014,ICECREAM,28048
21738,4,2014,CHOCOLATES,21053
21738,6,2014,CAKES,4
21738,7,2014,CAKES,177
21738,9,2014,CAKES,32836
21738,12,2014,CHOCOLATES,3027
21739,2,2014,CHOCOLATES,7809
21739,7,2014,CHOCOLATES,40776
21740,2,2014,CAKES,3864
21740,7,2014,CAKES,19283
21740,11,2014,CHOCOLATES,21310
21740,12,2014,CHOCOLATES,5479
21741,4,2014,CHOCOLATES,1119
21741,7,2014,CAKES,23497
21741,9,2014,CHOCOLATES,5155
21742,5,2014,CAKES,11698
21742,10,2014,CHOCOLATES,20395
21744,5,2014,CHOCOLATES,41606
21744,6,2014,ICECREAM,40193
21744,9,2014,CAKES,31069
21744,12,2014,CHOCOLATES,22691
21745,1,2014,CHOCOLATES,19404
21745,4,2014,CAKES,38911
21746,8,2014,CHOCOLATES,8931
21746,9,2014,CHOCOLATES,29776
21746,11,2014,CAKES,23971
21747,4,2014,CHOCOLATES,30715
21747,8,2014,CAKES,37377
21747,10,2014,CAKES,6086
21748,10,2014,CAKES,61332
21749,8,2014,ICECREAM,22439
21751,1,2014,CAKES,19563
21751,4,2014,CAKES,56844
21751,10,2014,CAKES,9549
21752,5,2014,CHOCOLATES,4623
21752,11,2014,CHOCOLATES,45590
21752,12,2014,CAKES,40677
21753,2,2014,CAKES,3723
21753,3,2014,ICECREAM,15009
21753,5,2014,CHOCOLATES,40062
21754,6,2014,CHOCOLATES,14475
21754,9,2014,ICECREAM,386
21755,2,2014,CHOCOLATES,5008
21755,4,2014,CHOCOLATES,43335
21755,8,2014,CHOCOLATES,31647
21755,9,2014,CHOCOLATES,5618
21756,2,2014,CHOCOLATES,3679
21756,6,2014,CHOCOLATES,8906
21756,12,2014,CHOCOLATES,49468
21757,3,2014,CAKES,42620
21757,10,2014,CHOCOLATES,7039
21758,1,2014,CAKES,35114
21758,4,2014,CHOCOLATES,4630
21758,12,2014,ICECREAM,43301
21759,1,2014,CHOCOLATES,38248
21759,7,2014,ICECREAM,16886
21759,7,2014,CHOCOLATES,11912
21760,1,2014,CHOCOLATES,43069
21760,5,2014,CHOCOLATES,10101
21760,6,2014,CAKES,19031
21760,9,2014,CHOCOLATES,3571
21760,9,2014,CHOCOLATES,17536
21760,10,2014,CHOCOLATES,5005
21761,2,2014,ICECREAM,5150
21761,3,2014,CHOCOLATES,51133
21761,9,2014,ICECREAM,41652
21761,10,2014,CAKES,22719
21761,10,2014,CHOCOLATES,1967
21762,3,2014,CHOCOLATES,9105
21763,4,2014,CAKES,27973
21763,12,2014,CHOCOLATES,6234
21764,9,2014,CAKES,9254
21765,7,2014,CHOCOLATES,1303
21765,8,2014,CHOCOLATES,3496
21765,9,2014,ICECREAM,16380
21766,4,2014,CHOCOLATES,19706
21767,1,2014,ICECREAM,3198
21767,5,2014,CAKES,17153
21767,9,2014,CHOCOLATES,22947
21768,6,2014,ICECREAM,18405
21768,8,2014,ICECREAM,3300
21769,7,2014,CAKES,12908
21769,11,2014,CAKES,33651
21770,6,2014,CHOCOLATES,10404
21770,8,2014,ICECREAM,45722
21770,12,2014,CAKES,875
21771,4,2014,CHOCOLATES,1991
21771,6,2014,CAKES,33323
21771,8,2014,CHOCOLATES,9461
21772,9,2014,CHOCOLATES,24254
21773,8,2014,CAKES,21286
21773,10,2014,CAKES,7724
21775,2,2014,CAKES,881
21775,11,2014,CAKES,1312
21776,7,2014,CAKES,6902
21777,8,2014,ICECREAM,22845
21777,12,2014,ICECREAM,2671
21778,3,2014,CHOCOLATES,6798
21778,6,2014,CHOCOLATES,29649
21778,10,2014,CHOCOLATES,9631
21779,1,2014,CAKES,24173
21779,9,2014,CAKES,9964
21780,1,2014,ICECREAM,48812
21780,2,2014,CHOCOLATES,23557
21780,5,2014,ICECREAM,22619
21781,2,2014,CHOCOLATES,22336
21781,3,2014,CHOCOLATES,42151
21782,2,2014,CAKES,13675
21782,11,2014,ICECREAM,10818
21783,1,2014,CAKES,30173
21783,1,2014,CAKES,19358
21783,10,2014,CAKES,941
21783,10,2014,CHOCOLATES,33028
21784,11,2014,CHOCOLATES,18760
21784,11,2014,CAKES,16193
21785,5,2014,CHOCOLATES,12574
21785,8,2014,CAKES,57114
21785,11,2014,ICECREAM,26805
21786,9,2014,CHOCOLATES,5063
21786,10,2014,CAKES,61516
21786,11,2014,CAKES,10507
21786,12,2014,CHOCOLATES,27643
21787,5,2014,CHOCOLATES,131
21787,10,2014,CHOCOLATES,54366
21788,3,2014,ICECREAM,334
21788,5,2014,ICECREAM,48682
21788,12,2014,CAKES,35528
21788,12,2014,CHOCOLATES,21022
21789,2,2014,CHOCOLATES,13666
21789,2,2014,CAKES,21831
21789,12,2014,CHOCOLATES,27503
21790,1,2014,ICECREAM,1662
21790,12,2014,CAKES,24820
21791,4,2014,CAKES,17052
21792,3,2014,ICECREAM,28780
21792,10,2014,CHOCOLATES,14614
21792,11,2014,ICECREAM,15892
21793,2,2014,CAKES,38949
21793,7,2014,CAKES,12246
21793,10,2014,CAKES,2230
21795,6,2014,CHOCOLATES,48874
21795,7,2014,CHOCOLATES,3691
21795,9,2014,CAKES,17928
21796,2,2014,CAKES,15417
21796,9,2014,ICECREAM,45936
21797,2,2014,CHOCOLATES,52344
21797,3,2014,ICECREAM,16525
21797,11,2014,CHOCOLATES,58410
21799,1,2014,ICECREAM,30434
21799,1,2014,CHOCOLATES,65323
21799,3,2014,CAKES,23983
21799,4,2014,CAKES,6989
21799,6,2014,CAKES,435
21800,6,2014,ICECREAM,44318
21801,2,2014,CHOCOLATES,48402
21801,3,2014,ICECREAM,36576
21801,8,2014,CAKES,13362
21801,9,2014,ICECREAM,50690
21801,12,2014,ICECREAM,287
21802,1,2014,CHOCOLATES,5641
21802,6,2014,CAKES,47497
21802,8,2014,CHOCOLATES,3500
21803,5,2014,ICECREAM,33147
21803,6,2014,ICECREAM,6242
21804,4,2014,CAKES,39281
21804,4,2014,CHOCOLATES,44264
21804,11,2014,ICECREAM,39839
21804,11,2014,CAKES,28454
21804,11,2014,CHOCOLATES,6119
21805,2,2014,ICECREAM,24224
21805,3,2014,CHOCOLATES,25097
21806,1,2014,ICECREAM,17749
21806,9,2014,CAKES,4049
21806,11,2014,CAKES,6289
21807,2,2014,ICECREAM,7927
21807,4,2014,CAKES,12462
21808,10,2014,CHOCOLATES,8379
21809,3,2014,ICECREAM,9180
21809,6,2014,CAKES,13086
21810,1,2014,ICECREAM,20514
21811,3,2014,CHOCOLATES,31877
21811,4,2014,CAKES,6542
